Unnamed: 0;ssd
144;10,298678683917643
145;10,301193065004638
146;10,301556613170874
147;10,301436286003966
148;10,298519328614633
149;10,298902951250843
150;10,306932954597128
151;10,303610070054168
152;10,299493530268089
153;10,298728643983848
154;10,30439445343918
155;10,300926155830826
156;10,301198654045796
157;10,298401719226584
158;10,304253139231637
159;10,301733997265416
160;10,292966268239367
161;10,301984871867079
162;10,298868202534935
163;10,299474867125369
164;10,29816635365857
165;10,300187759822736
166;10,298566997606006
167;10,294322019961939
168;10,302526907573831
169;10,303621953307065
170;10,299622503184644
171;10,3051375662481
172;10,302455809413726
173;10,303010506361264
174;10,302305115894784
175;10,300582824980744
176;10,303385013736117
177;10,30620380863556
178;10,299011245858328
179;10,30080810816818
180;10,303450321718195
181;10,301987647020672
182;10,296651657730811
183;10,30331149260885
184;10,301084899297882
185;10,297484140755484
186;10,297170929422249
187;10,297021931213068
188;10,298137256934687
189;10,29875423913018
190;10,29990204408546
191;10,302150241311047
192;10,297188284354355
193;10,303551480120175
194;10,300575565208462
195;10,295686910416856
196;10,29591101244497
197;10,29809951996738
198;10,303005331197047
199;10,303658699921042
200;10,298883748445467
201;10,302670885648725
202;10,297087994946292
203;10,29590862252403
204;10,30268952755991
205;10,297897371838932
206;10,296693372179764
207;10,305105663475137
208;10,300833437107382
209;10,302433290839556
210;10,296765559018098
211;10,298050851623637
212;10,30085787854848
213;10,30001934082361
214;10,30214678402572
215;10,303498108378381
216;10,297025486722124
217;10,2996878197488
218;10,307121540987486
219;10,300950779036793
220;10,296021582648985
221;10,30301571191224
222;10,298138976752057
223;10,297484987170655
224;10,299106067257753
225;10,2997760637837
226;10,296697826819607
227;10,299774609917083
228;10,299214014515568
229;10,302160717716577
230;10,298152139129122
231;10,296853857876515
232;10,302768527240858
233;10,303838945308268
234;10,293513947368943
235;10,293937862338687
236;10,305615541183675
237;10,300572609335166
238;10,295084587116369
239;10,296104144760498
240;10,301290934209996
241;10,30323974723148
242;10,299247637345204
243;10,296518095334386
244;10,303164663764722
245;10,301760843211484
246;10,301842494838953
247;10,297555606744458
248;10,301652005320008
249;10,300388495375367
250;10,297998442239898
251;10,304660368713321
252;10,298787669216699
253;10,297742086504105
254;10,297670208999296
255;10,300461687234488
256;10,298029706335768
257;10,302068276035953
258;10,301449814015024
259;10,301819732894911
260;10,305956240847168
261;10,302379843482578
262;10,297251988010533
263;10,299228075895204
264;10,299289857964359
265;10,305105383884722
266;10,300274050977244
267;10,304567376412336
268;10,300922535336165
269;10,291651468686297
270;10,299017102234554
271;10,301284900843196
272;10,297875855699475
273;10,302590265775336
274;10,298946231565528
275;10,30282300847783
276;10,29852289423547
277;10,302462079202416
278;10,300775626273163
279;10,303834251202312
280;10,29430010674208
281;10,297405394451928
282;10,299355570058818
283;10,294278797197736
284;10,298335942723991
285;10,302039781316338
286;10,292171850013967
287;10,295473558662072
288;10,29990596121854
289;10,299642323210632
290;10,298691912367751
291;10,298846754635726
292;10,29739728869579
293;10,301647552473707
294;10,297514144881823
295;10,300157333093177
296;10,297967867061343
297;10,301570742888332
298;10,294807375142213
299;10,300486596109687
300;10,302085805926033
301;10,298138207567273
302;10,29962014906486
303;10,297368101676682
304;10,299154820840997
305;10,302508861217992
306;10,300796372820086
307;10,300183181717037
308;10,303100271281293
309;10,298169718326779
310;10,303336272278498
311;10,306307664176797
312;10,298851229799768
313;10,301214910602614
314;10,301472475524623
315;10,300757315417483
316;10,29958356767956
317;10,302583322842562
318;10,302274741204394
319;10,304172215390542
320;10,306477732495873
321;10,301705167869567
322;10,29586652414206
323;10,305899304564877
324;10,299573360279082
325;10,29907778982134
326;10,29901432416347
327;10,29958582330832
328;10,29748747920749
329;10,298237005210474
330;10,294286605453037
331;10,304056680831449
332;10,295812708977893
333;10,294220002405133
334;10,297557237260204
335;10,301975571646617
336;10,300352458459656
337;10,299977866323461
338;10,301783718961977
339;10,301083864113751
340;10,29829894501113
341;10,297974633112373
342;10,30144238201584
343;10,295866608945706
344;10,293430174095203
345;10,298340012257217
346;10,296172090077057
347;10,302706219049936
348;10,300887060747156
349;10,299937117278212
350;10,294596518023011
351;10,299892990099368
352;10,30017481279008
353;10,307686316156312
354;10,304242522887312
355;10,295638001353824
356;10,299815270734003
357;10,297151924695344
358;10,29390304824111
359;10,301481159625128
360;10,296477716200684
361;10,29865222404608
362;10,302816340817321
363;10,303222840813312
364;10,302378113957284
365;10,304102224985009
366;10,301791955709213
367;10,297642201164855
368;10,29760436677114
369;10,298550574765724
370;10,307533358129213
371;10,29882480652305
372;10,29921400725177
373;10,302779161828338
374;10,303675511183577
375;10,299941037635003
376;10,303110038560355
377;10,298005318992844
378;10,301395650136936
379;10,298001777288283
380;10,303368130155826
381;10,30077560019645
382;10,29595192085187
383;10,298116987155318
384;10,30086924967701
385;10,297512142793755
386;10,296934676601868
387;10,303219475610707
388;10,30186739867078
389;10,305413496463311
390;10,29893898690111
391;10,302086498615903
392;10,29741757855092
393;10,301553065100212
394;10,296245327132496
395;10,296398844252023
396;10,300039816848543
397;10,292245794289398
398;10,298082405680963
399;10,29880204465132
400;10,300379518965523
401;10,297717284857823
402;10,300234017701325
403;10,297243937852716
404;10,299746697152584
405;10,300413260948517
406;10,297210558162057
407;10,299150546006716
408;10,299578574374355
409;10,303298640908546
410;10,300117764327329
411;10,297931829667464
412;10,299687840392926
413;10,305015866096317
414;10,298592739601329
415;10,299798891127221
416;10,298133050349767
417;10,302888922071439
418;10,299474081405805
419;10,302499667425405
420;10,30123242538748
421;10,296274973994905
422;10,295465242869279
423;10,301892436094038
424;10,301495620728769
425;10,299350953869947
426;10,304286242149018
427;10,301070474891798
428;10,298888488743682
429;10,30113758151099
430;10,298284987061006
431;10,295966987890763
432;10,30180156432414
433;10,300594338137072
434;10,298199823971649
435;10,300163065087435
436;10,302500265073915
437;10,302713307103154
438;10,297380663859947
439;10,303570789473287
440;10,30041605868063
441;10,29751217368548
442;10,299920947818707
443;10,297892274584914
444;10,297432327977447
445;10,300770903648452
446;10,304410078907043
447;10,296541679004712
448;10,295267078730594
449;10,29974971709126
450;10,302870015470948
451;10,305897411896797
452;10,296362899561933
453;10,298795106482832
454;10,300403502771587
455;10,298283885420854
456;10,297291146243117
457;10,294640449805593
458;10,299716544563909
459;10,294623185127485
460;10,295362343890721
461;10,299100181468956
462;10,300415987444985
463;10,300603849188091
464;10,297084471805665
465;10,300532886604124
466;10,303482723680952
467;10,299631435333874
468;10,299914240498463
469;10,30419716409585
470;10,299767896948524
471;10,301088404570683
472;10,304247999989474
473;10,301021125912397
474;10,293793405310492
475;10,30374882969601
476;10,302695280092165
477;10,303576190469656
478;10,301733140566457
479;10,298409437270866
480;10,29676796328249
481;10,29753451838396
482;10,3002244065272
483;10,302073215010141
484;10,302127447695163
485;10,298504944557266
486;10,305155526377883
487;10,300963847013206
488;10,297369423630863
489;10,3024183609419
490;10,296594828891712
491;10,298622486648659
492;10,295212215354402
493;10,299428135489947
494;10,298713592642862
495;10,301281152085119
496;10,296930101666094
497;10,302311231082896
498;10,303118706032151
499;10,300764548479178
500;10,298545285121506
501;10,300456092972432
502;10,303523708595641
503;10,301804337870461
504;10,300965984081307
505;10,297324686108222
506;10,300482523012263
507;10,297652245317233
508;10,30535670452319
509;10,29796110470662
510;10,299265052712503
511;10,302326077612577
512;10,30371255547708
513;10,299786947258273
514;10,298697437495457
515;10,300747507918787
516;10,302427014100644
517;10,300786584914016
518;10,303426438414622
519;10,301700143607679
520;10,29723040882818
521;10,308462061888855
522;10,29919806791646
523;10,303498921408835
524;10,301599818027574
525;10,300950345950662
526;10,302803776327051
527;10,299746396648967
528;10,29978860612591
529;10,298884713370429
530;10,301515739021788
531;10,299699640517144
532;10,300558579661988
533;10,303028817971256
534;10,295210987286842
535;10,2959711028661
536;10,303513680335387
537;10,295121144729617
538;10,300726531905577
539;10,298392671478648
540;10,296304775768988
541;10,296826790263331
542;10,306072477866906
543;10,298847623572946
544;10,297069891793731
545;10,30353157966867
546;10,29714141435942
547;10,304924613413867
548;10,300493879347922
549;10,294421059411963
550;10,294335883426456
551;10,300165985196632
552;10,301829505496539
553;10,298642205702825
554;10,298181319631851
555;10,30287600997492
556;10,2982941868105
557;10,292763290812866
558;10,297936823116183
559;10,299404594313703
560;10,296567490399818
561;10,302511874113176
562;10,30220836806282
563;10,2980800441216
564;10,302283942396821
565;10,301864145909137
566;10,300489774929527
567;10,299678483393633
568;10,296598079765266
569;10,301721927114883
570;10,299859869154721
571;10,303969332508872
572;10,2976428181539
573;10,296874111516336
574;10,296875056674924
575;10,298840662099245
576;10,30128224864186
577;10,302535148900548
578;10,297655006329467
579;10,301932119105118
580;10,295719623276618
581;10,302366953126773
582;10,305354190682547
583;10,298288776111859
584;10,297363234547527
585;10,301307126445147
586;10,302057088522718
587;10,30156885950751
588;10,298853828063463
589;10,29590430093508
590;10,299122283322221
591;10,297826386352686
592;10,300060648173424
593;10,297957635579817
594;10,297078818233183
595;10,293366224035632
596;10,300286323257453
597;10,304180197169948
598;10,301250476852529
599;10,305987967181434
600;10,299177200874981
601;10,304067634515905
602;10,298158406425447
603;10,301682919385936
604;10,299741706544964
605;10,297782902097318
606;10,296859235722767
607;10,293964441312589
608;10,302041186670461
609;10,300652858219829
610;10,302717114489392
611;10,297328849729533
612;10,299685177386124
613;10,302500700929915
614;10,30379713732538
615;10,304329043438578
616;10,297527846937822
617;10,302319466300306
618;10,305906574085693
619;10,301893028528903
620;10,302226557933404
621;10,300337292184398
622;10,296139872090396
623;10,296855410670592
624;10,300193267739461
625;10,298240796150631
626;10,302630656503453
627;10,298120889370983
628;10,297122796148482
629;10,299253332799774
630;10,301523962219273
631;10,297977484047458
632;10,299419317078645
633;10,295529261030628
634;10,293582731379779
635;10,302733981214596
636;10,302698606355237
637;10,303455637774821
638;10,304680780965292
639;10,299546419318801
640;10,300897926272457
641;10,300871501617626
642;10,300841826117908
643;10,296573287656376
644;10,299007043846766
645;10,305029498785352
646;10,29912578931166
647;10,3012054879284
648;10,302951132632913
649;10,299430358370808
650;10,30264621124927
651;10,297219966823397
652;10,302516764271017
653;10,303077008429355
654;10,300881859474199
655;10,300486840493011
656;10,301032562507904
657;10,297618920934315
658;10,298749544734783
659;10,297377567493363
660;10,29627982496117
661;10,297788784724935
662;10,30010615752805
663;10,297623953745958
664;10,302621584316476
665;10,301113228552824
666;10,3001187536362
667;10,305549103790943
668;10,29701034319722
669;10,301620354527392
670;10,301996742733692
671;10,300821986747648
672;10,304469815573439
673;10,301524531488742
674;10,301688776991686
675;10,296329768701488
676;10,30046804306318
677;10,300689486679019
678;10,298959559415708
679;10,300677376190356
680;10,298798276616235
681;10,304215590757481
682;10,30373721999817
683;10,300408696847835
684;10,300890731969083
685;10,300780781821608
686;10,297212749772848
687;10,301841374798695
688;10,305042976318733
689;10,297762127066212
690;10,303292078345242
691;10,299058150713917
692;10,296533612149695
693;10,303083787472007
694;10,30176063637372
695;10,303635227404936
696;10,303378135019797
697;10,296378625992682
698;10,305902130130182
699;10,301468782106623
700;10,297453992579609
701;10,304808544346175
702;10,296506317262383
703;10,299340851378776
704;10,30285399539954
705;10,303436310410943
706;10,296855325324426
707;10,307013434192175
708;10,296624038652274
709;10,300797148418775
710;10,304881396954666
711;10,302924383455103
712;10,297664599339347
713;10,28977547533298
714;10,299046080765676
715;10,302527647303435
716;10,302483156827822
717;10,307204962877787
718;10,304410708026227
719;10,297420229895222
720;10,300108049079014
721;10,297047150480088
722;10,30092192572622
723;10,304048680378523
724;10,294961436342641
725;10,295039432219834
726;10,301489129960316
727;10,301352439156714
728;10,295525132349352
729;10,300281940586872
730;10,299050981716
731;10,299937103204334
732;10,301543504564243
733;10,295064489756024
734;10,298798835028554
735;10,297697445075203
736;10,299766482450428
737;10,299914011312897
738;10,296308488313027
739;10,304922596233482
740;10,30135479119057
741;10,302754460698015
742;10,295829176856422
743;10,304695323807273
744;10,292708050947226
745;10,300778573292297
746;10,300550218295074
747;10,299423030446949
748;10,300362366086867
749;10,303451453962424
750;10,298690254576949
751;10,299773802050234
752;10,29841012123272
753;10,297525182357756
754;10,295905506227664
755;10,29960604848525
756;10,299220213032307
757;10,291659812492234
758;10,298063823222074
759;10,300583124044406
760;10,299303584718363
761;10,296976784158916
762;10,305046835258755
763;10,30314318512343
764;10,298064379034868
765;10,30001125854047
766;10,306224208167396
767;10,302091574409571
768;10,300787885235517
769;10,296275674685988
770;10,299354629703592
771;10,29627235385759
772;10,303471681495306
773;10,294767005472837
774;10,298019674146355
775;10,299703616150673
776;10,303263132335838
777;10,305167683474131
778;10,298743962463654
779;10,29960096099682
780;10,300405167041196
781;10,296904633026896
782;10,302330048340114
783;10,29323497943076
784;10,297055172146926
785;10,300853948457648
786;10,301330586257997
787;10,307801667110688
788;10,302649130448279
789;10,302603673075307
790;10,298870604606547
791;10,301657230188725
792;10,307687323681703
793;10,298788110044221
794;10,303705897064734
795;10,30185862029258
796;10,30678036033476
797;10,299339183278173
798;10,300525721004927
799;10,299824945295077
800;10,302310686640928
801;10,295059446647148
802;10,300254563571894
803;10,304691994908113
804;10,297171460424499
805;10,30439022872151
806;10,293812819282094
807;10,30235400517005
808;10,299538353970641
809;10,305102455993916
810;10,301210786077117
811;10,30009917645074
812;10,301198530114997
813;10,30269847888997
814;10,30359818683692
815;10,296616475113984
816;10,302351336009368
817;10,297738571158416
818;10,302354806110095
819;10,301962341374237
820;10,298228577064398
821;10,306633101088488
822;10,29765130890141
823;10,300697445550176
824;10,300099659208517
825;10,301280714082164
826;10,29307992925958
827;10,304484847466313
828;10,300160414037617
829;10,304017512892656
830;10,305349928244286
831;10,302670554650003
832;10,302300791147745
833;10,299582705625186
834;10,301701918120148
835;10,303796941079144
836;10,297322794346002
837;10,298111000806806
838;10,301446366606877
839;10,296428301856693
840;10,301471665169485
841;10,300540523182443
842;10,301174037175663
843;10,301876447829118
844;10,3023191603787
845;10,300904433191343
846;10,30006837972232
847;10,300820687143482
848;10,2960684573836
849;10,301193794044902
850;10,295522344691829
851;10,3069109260665
852;10,296444292331287
853;10,300665661825542
854;10,298094973379644
855;10,296808311871075
856;10,296677453449554
857;10,295781790024355
858;10,304071482679694
859;10,297965930010164
860;10,2969528234277
861;10,292002080636708
862;10,295460630205797
863;10,292835294468603
864;10,2969646719705
865;10,301969070951962
866;10,297319275262007
867;10,29740186377908
868;10,300623671559656
869;10,30027114813042
870;10,302657117248009
871;10,300489504918726
872;10,306894667485944
873;10,300465258665843
874;10,303834969443834
875;10,301366039365924
876;10,296506800435466
877;10,302540777325527
878;10,302245906305874
879;10,299118423150086
880;10,297724692554764
881;10,297708461125168
882;10,300481268871128
883;10,299693836934708
884;10,297793847102136
885;10,302635597247107
886;10,30339945464151
887;10,297976250426727
888;10,305048768702424
889;10,305164680937953
890;10,301693308241985
891;10,30623431688291
892;10,296443579139881
893;10,298242211251175
894;10,301941552195151
895;10,299819293188763
896;10,299678082511342
897;10,303136954013596
898;10,301571167389005
899;10,299585558149772
900;10,300115540593175
901;10,306062246632534
902;10,303010692487193
903;10,297202622337592
904;10,30107390655202
905;10,29863070606642
906;10,303504764464261
907;10,301614159671642
908;10,297971420653221
909;10,29549675504262
910;10,301968277807473
911;10,30272755343044
912;10,30045036862206
913;10,295806769382311
914;10,2998535035872
915;10,300436368511765
916;10,303468035115138
917;10,295506940728973
918;10,301449860972236
919;10,30364965634502
920;10,302331420029468
921;10,300531956101564
922;10,293852526005171
923;10,294394057053776
924;10,30248014988622
925;10,296649726935968
926;10,301190760560033
927;10,298156403225127
928;10,300577291553683
929;10,296751763155207
930;10,301461263101482
931;10,297463772105386
932;10,302232274156433
933;10,29834870575498
934;10,301252408575149
935;10,296759092796117
936;10,297069139525936
937;10,296601693869922
938;10,30027753036878
939;10,304074552361868
940;10,295805153736236
941;10,3013025633367
942;10,304799814049103
943;10,297185952007453
944;10,303475461276554
945;10,300994784305171
946;10,299631528294274
947;10,293103435544555
948;10,298445512683378
949;10,30031973347933
950;10,295149832667043
951;10,300342500085923
952;10,30031952851136
953;10,304981144300148
954;10,300174883926005
955;10,295659334113568
956;10,30579918607432
957;10,295201373352734
958;10,296024415351003
959;10,301167313473217
960;10,301227940802438
961;10,299799836345944
962;10,296129730053163
963;10,304415979995158
964;10,3007614018481
965;10,300420899967108
966;10,298011254552737
967;10,29829012067366
968;10,296469007897132
969;10,30255611025611
970;10,300179418207613
971;10,302592606526497
972;10,303792840575623
973;10,300854427450245
974;10,300443135243073
975;10,2978864859502
976;10,305177214959619
977;10,302808282281498
978;10,301349950883852
979;10,298456202437876
980;10,304731943315053
981;10,307469078992726
982;10,300714507765557
983;10,299886942148175
984;10,302478657210274
985;10,293674409411734
986;10,304642259925801
987;10,303499681862347
988;10,299029753158466
989;10,296261619479447
990;10,298496495223628
991;10,299666149498227
992;10,304426783369923
993;10,301497035897453
994;10,299501495805007
995;10,300763980045552
996;10,302597355255527
997;10,303706600456369
998;10,304873087671568
999;10,299260774821537
1000;10,305677111782297
1001;10,300957459190851
1002;10,298633647135402
1003;10,303487492226274
1004;10,296771971778048
1005;10,302290909536065
1006;10,305247263038991
1007;10,307155387414817
1008;10,3078955205582
1009;10,300993669242482
1010;10,299939212692296
1011;10,304663639981117
1012;10,301088010508973
1013;10,29972480598691
1014;10,301002037927317
1015;10,304560077219492
1016;10,30360244961499
1017;10,296947222501597
1018;10,302356595359674
1019;10,298904565490329
1020;10,299007070814612
1021;10,298413567046213
1022;10,302144438756274
1023;10,300274295359742
1024;10,2999005678845
1025;10,302542078264803
1026;10,30279051495483
1027;10,304765677668687
1028;10,301185490057485
1029;10,30127259361408
1030;10,296728667901263
1031;10,300827477082663
1032;10,297757715807677
1033;10,300070666872568
1034;10,300448082461152
1035;10,290840201068036
1036;10,299413419869945
1037;10,295420578321872
1038;10,29726759529702
1039;10,298851120620279
1040;10,296950081673305
1041;10,300351526913627
1042;10,299788104320207
1043;10,301295789232244
1044;10,303346216697284
1045;10,302452747747019
1046;10,300947345489387
1047;10,305985116267973
1048;10,298132282040845
1049;10,29715435077448
1050;10,298249285377443
1051;10,299135175194683
1052;10,300936384482377
1053;10,298329203102213
1054;10,30283442447034
1055;10,301711829070182
1056;10,3009637264566
1057;10,303444766288472
1058;10,299035095068687
1059;10,302710103009483
1060;10,30005520001514
1061;10,301269922181946
1062;10,295487241831863
1063;10,301975852321943
1064;10,301139581833347
1065;10,29710020852576
1066;10,295640891852333
1067;10,300961439815083
1068;10,30261815281011
1069;10,303382301361877
1070;10,303044777964974
1071;10,300877021699574
1072;10,29637986061935
1073;10,299009741129645
1074;10,301213038079178
1075;10,29996768599252
1076;10,302265614640998
1077;10,303716888099439
1078;10,297971444222537
1079;10,300545388272699
1080;10,2985067304611
1081;10,295625504427347
1082;10,297763571232881
1083;10,29395521601418
1084;10,299914371540233
1085;10,301327711030329
1086;10,298409958032137
1087;10,302010104933776
1088;10,30399570160265
1089;10,300812854047141
1090;10,297986681423847
1091;10,300980134080149
1092;10,298987192698656
1093;10,300624023060193
1094;10,299246690632499
1095;10,301755327154572
1096;10,296171077389523
1097;10,30092538299122
1098;10,297430640753603
1099;10,301370658832404
1100;10,297026691517457
1101;10,299371475539106
1102;10,301253212144283
1103;10,298284562187158
1104;10,300320551246788
1105;10,297501250780426
1106;10,295528900250194
1107;10,296566650245431
1108;10,30017478801346
1109;10,296663673667707
1110;10,298617016233846
1111;10,295334275784002
1112;10,29962465810449
1113;10,300984028357227
1114;10,298654236267764
1115;10,295729329035751
1116;10,292726280012047
1117;10,29969405048542
1118;10,296280180587658
1119;10,301780777669231
1120;10,303668713245036
1121;10,297371657867654
1122;10,299173520580519
1123;10,299787625282127
1124;10,300836263009106
1125;10,299994631124626
1126;10,299810952311207
1127;10,299693598179712
1128;10,306288766885588
1129;10,299161436556265
1130;10,298605621591703
1131;10,3007553133189
1132;10,302193441691447
1133;10,294897039675751
1134;10,298348380833657
1135;10,298914683164377
1136;10,302659138829306
1137;10,301723056128964
1138;10,298884328421536
1139;10,301989632406492
1140;10,296361050120284
1141;10,296068804751672
1142;10,296833604658882
1143;10,29778947503475
1144;10,300638947922316
1145;10,305269694051095
1146;10,299016188840671
1147;10,296431160777196
1148;10,296086871708486
1149;10,304325906504165
1150;10,298949043510175
1151;10,295869608151326
1152;10,300130469058058
1153;10,301152667874783
1154;10,30128184958193
1155;10,2965648095302
1156;10,300213880495887
1157;10,298134883865156
1158;10,300785593627694
1159;10,2999230171227
1160;10,301047446874838
1161;10,307171548674251
1162;10,297936153970095
1163;10,304264927305304
1164;10,30513351740254
1165;10,29662179930341
1166;10,299466524088157
1167;10,305260999152477
1168;10,301683134493286
1169;10,301117034993524
1170;10,299428938429779
1171;10,29757829431518
1172;10,29993338962018
1173;10,297439253963416
1174;10,297179912949344
1175;10,300674936400917
1176;10,302258507082028
1177;10,298143734809596
1178;10,303198172226768
1179;10,29422036188105
1180;10,305517170985224
1181;10,293971658652557
1182;10,298779536234287
1183;10,302882478091952
1184;10,300194861100184
1185;10,298196745212252
1186;10,302819961004673
1187;10,295367293176836
1188;10,300861398423688
1189;10,297290198037576
1190;10,29586418321305
1191;10,298588140464027
1192;10,299739123866887
1193;10,300130382389002
1194;10,299771643347645
1195;10,301949718736548
1196;10,304209399468233
1197;10,294968932128654
1198;10,29904851395605
1199;10,300194715250296
1200;10,299672324006366
1201;10,300464654940503
1202;10,301968825681318
1203;10,297471940478474
1204;10,302529832892183
1205;10,300624950722279
1206;10,303165080363573
1207;10,29908136504462
1208;10,29872468180472
1209;10,300997993544783
1210;10,295023021477533
1211;10,29904958053736
1212;10,301062904809374
1213;10,301053208757523
1214;10,304146304849796
1215;10,296491604903572
1216;10,297067330385415
1217;10,298963148058421
1218;10,292528997432674
1219;10,291559558225067
1220;10,294585742639768
1221;10,300793331962169
1222;10,301522643627976
1223;10,304028342562706
1224;10,3010866398
1225;10,301032490285657
1226;10,300537668900342
1227;10,294618287967817
1228;10,3008079707732
1229;10,298821428414344
1230;10,301246592877387
1231;10,297882559604364
1232;10,301037053866008
1233;10,299354117583638
1234;10,297157635108306
1235;10,298198623331222
1236;10,305978893760905
1237;10,296369038032344
1238;10,302857707120834
1239;10,304109597192554
1240;10,299348187932463
1241;10,297240809593687
1242;10,301402138461887
1243;10,298988662189617
1244;10,304932425298313
1245;10,30303885848655
1246;10,299895980123033
1247;10,297746228590569
1248;10,294856609475195
1249;10,300897216099722
1250;10,300702906202492
1251;10,293480654947226
1252;10,296849352408163
1253;10,302505482034832
1254;10,302396135948866
1255;10,300054285207557
1256;10,294414920282572
1257;10,299192878457234
1258;10,304970842732738
1259;10,300932745001717
1260;10,298489939778207
1261;10,303636514710494
1262;10,301754772501102
1263;10,304583636854996
1264;10,295881333300127
1265;10,298340176004583
1266;10,299499867611248
1267;10,303370268661775
1268;10,297278478124213
1269;10,302238119074584
1270;10,2998603740881
1271;10,298720492912253
1272;10,302223040900703
1273;10,29901247560632
1274;10,300293107101641
1275;10,297836617188032
1276;10,297220062679497
1277;10,299309324068833
1278;10,302648553169607
1279;10,302724144446335
1280;10,305036885703867
1281;10,300645798995506
1282;10,298141245850758
1283;10,299440838772847
1284;10,301758449207707
1285;10,297921145536275
1286;10,300375119032463
1287;10,299871319912482
1288;10,298549991989033
1289;10,303780566997752
1290;10,300850279088817
1291;10,298428230406751
1292;10,299052418878734
1293;10,301193033756814
1294;10,293684783409443
1295;10,308681604915279
1296;10,300552766491586
1297;10,305568048993452
1298;10,295330858163947
1299;10,30118077480072
1300;10,306922947793241
1301;10,300307275871695
1302;10,301803656072348
1303;10,29774630927769
1304;10,305933530845179
1305;10,2976496850387
1306;10,302265692064273
1307;10,305323829582184
1308;10,302587290611992
1309;10,301820026735891
1310;10,299941239578892
1311;10,305672410363282
1312;10,294427842943081
1313;10,300707581628323
1314;10,303989548115913
1315;10,300560022521893
1316;10,304250408391
1317;10,303903122137893
1318;10,302937182037542
1319;10,298611505312703
1320;10,299582685475658
1321;10,30051480884579
1322;10,297299224307993
1323;10,299576615394967
1324;10,295900657976636
1325;10,297857146250447
1326;10,299635078719733
1327;10,301116595871022
1328;10,300571535167514
1329;10,300234036920036
1330;10,302423134808322
1331;10,305487613607417
1332;10,298537020868324
1333;10,297970960819502
1334;10,299425404435723
1335;10,29850149698076
1336;10,298267579786042
1337;10,301914683019104
1338;10,298551814487904
1339;10,297256662026278
1340;10,303196643102037
1341;10,306019393512743
1342;10,29639282921168
1343;10,292111730187493
1344;10,295038152022913
1345;10,305832581336348
1346;10,297236244141672
1347;10,306451350068176
1348;10,303504851104336
1349;10,298142457397985
1350;10,296552423799664
1351;10,297594736544236
1352;10,297686421312614
1353;10,301487327599943
1354;10,296523181789484
1355;10,295170536752297
1356;10,298381853560231
1357;10,293204509992034
1358;10,300039138546113
1359;10,295790975521914
1360;10,29700048576926
